Geneid	/data/biohub/20180328_Atkins_RatFracture/2_alignedData/bam/188_F_CB2YGANXX_TTAGGC_L001Aligned.sortedByCoord.out.bam	/data/biohub/20180328_Atkins_RatFracture/2_alignedData/bam/179_F_CB2YGANXX_ATCACG_L001Aligned.sortedByCoord.out.bam	/data/biohub/20180328_Atkins_RatFracture/2_alignedData/bam/192_F_CB2YGANXX_ACAGTG_L001Aligned.sortedByCoord.out.bam	/data/biohub/20180328_Atkins_RatFracture/2_alignedData/bam/190_F_CB2YGANXX_TGACCA_L001Aligned.sortedByCoord.out.bam	/data/biohub/20180328_Atkins_RatFracture/2_alignedData/bam/187_F_CB2YGANXX_CGATGT_L001Aligned.sortedByCoord.out.bam	/data/biohub/20180328_Atkins_RatFracture/2_alignedData/bam/194_F_CB2YGANXX_GCCAAT_L001Aligned.sortedByCoord.out.bam
ENSRNOG00000053010	2	0	0	0	0	0
ENSRNOG00000017444	3	0	4	3	0	0
ENSRNOG00000017511	16	3	13	1	1	1
ENSRNOG00000017545	93	126	254	217	204	290
ENSRNOG00000017702	7	12	10	10	11	7
ENSRNOG00000023538	27	22	38	67	22	74
ENSRNOG00000018141	14	6	5	3	2	0
ENSRNOG00000045963	2	1	2	2	1	1
ENSRNOG00000018246	129	188	207	317	323	499
ENSRNOG00000018415	45	76	53	159	205	160
ENSRNOG00000018456	414	568	470	1172	1159	1267
ENSRNOG00000018782	141	306	331	519	498	671
ENSRNOG00000036397	0	0	0	0	0	0
ENSRNOG00000018804	440	889	1029	1542	1089	1648
ENSRNOG00000055073	0	1	2	7	5	14
ENSRNOG00000003094	57	150	184	303	336	553
ENSRNOG00000049154	1	0	0	1	0	0
ENSRNOG00000017089	2	0	3	2	0	0
ENSRNOG00000017103	1	1	0	1	0	0
ENSRNOG00000017185	1	2	1	0	0	0
ENSRNOG00000017203	0	1	1	0	0	0
ENSRNOG00000049396	0	0	0	0	0	0
ENSRNOG00000032845	0	0	0	0	0	0
ENSRNOG00000045861	0	0	0	0	0	0
ENSRNOG00000016792	0	0	0	0	0	0
ENSRNOG00000057268	2	0	0	0	0	0
ENSRNOG00000016576	223	277	272	454	308	512
ENSRNOG00000057345	1	0	2	1	0	0
ENSRNOG00000016628	3	4	2	3	0	0
ENSRNOG00000048122	7	32	24	48	22	19
ENSRNOG00000059807	0	0	1	0	0	0
ENSRNOG00000016865	21	85	96	529	393	363
ENSRNOG00000022505	10	4	5	4	0	0
ENSRNOG00000042692	4	1	2	1	0	0
ENSRNOG00000032745	9	3	8	2	0	0
ENSRNOG00000017180	8	2	5	2	0	0
ENSRNOG00000017175	2406	6004	6972	18012	18729	14760
ENSRNOG00000046144	462	1760	10647	6831	2350	6693
ENSRNOG00000048215	1978	5308	15019	8561	6936	6972
ENSRNOG00000046746	3	8	10	28	16	23
ENSRNOG00000050478	559	2772	17954	11356	2651	11729
ENSRNOG00000022146	9	47	101	68	50	83
ENSRNOG00000055946	0	0	1	0	0	0
ENSRNOG00000059949	1862	5535	5768	11878	9070	11461
ENSRNOG00000049649	714	1970	6054	8944	3486	7550
ENSRNOG00000052593	2	3	5	5	3	5
ENSRNOG00000045646	539	2465	10905	7792	2571	7807
ENSRNOG00000054978	2558	10214	29141	18724	8942	18693
ENSRNOG00000016967	59	57	113	84	88	98
ENSRNOG00000046636	1092	3029	4536	4967	4652	3523
ENSRNOG00000061863	5	6	4	5	6	12
ENSRNOG00000053025	14	55	125	89	54	69
ENSRNOG00000021198	2110	6709	15355	20644	8357	16336
ENSRNOG00000056989	1	0	1	0	0	1
ENSRNOG00000058270	0	0	0	0	0	0
ENSRNOG00000047459	4082	11898	13163	35933	22359	26720
ENSRNOG00000051891	2512	6384	13389	13929	14929	14775
ENSRNOG00000061185	690	3233	8296	7303	3497	6748
ENSRNOG00000057799	0	0	0	0	0	0
ENSRNOG00000057700	605	1922	4310	6063	4658	6025
ENSRNOG00000055739	3	11	19	13	13	12
ENSRNOG00000049198	326	1324	4774	7344	2128	5652
ENSRNOG00000048264	1631	6638	10994	17902	8438	15843
ENSRNOG00000046334	4	5	13	8	9	3
ENSRNOG00000045644	2554	10498	19969	37313	11910	30881
ENSRNOG00000047776	797	2953	5534	4656	4537	5525
ENSRNOG00000046434	402	2013	5165	3800	1994	4230
ENSRNOG00000057720	0	0	0	0	0	0
ENSRNOG00000058263	166	379	759	791	689	663
ENSRNOG00000050933	2512	9311	15162	9764	16213	8815
ENSRNOG00000053374	1	4	0	0	2	0
ENSRNOG00000038877	22	35	47	57	66	70
ENSRNOG00000017514	23	8	9	9	4	10
ENSRNOG00000059570	0	0	0	0	0	0
ENSRNOG00000053627	0	0	0	0	1	1
ENSRNOG00000017585	76	139	208	133	130	151
ENSRNOG00000017318	196	242	146	283	655	736
ENSRNOG00000056731	2	5	2	3	2	5
ENSRNOG00000058187	164	692	1046	1238	836	1185
ENSRNOG00000056411	515	1343	3818	4984	2021	3776
ENSRNOG00000054017	514	1240	2729	3545	2543	2418
ENSRNOG00000055512	1208	6304	10438	20171	5939	12067
ENSRNOG00000052845	112	373	996	984	640	972
ENSRNOG00000055106	0	1	3	2	2	0
ENSRNOG00000054700	1	0	1	0	0	0
ENSRNOG00000057865	13	6	9	2	0	0
ENSRNOG00000061510	2	2	0	1	0	0
ENSRNOG00000061612	68	92	71	162	262	308
ENSRNOG00000052340	3	3	0	18	33	15
ENSRNOG00000053408	14	12	5	7	8	7
ENSRNOG00000053995	0	1	0	0	1	0
ENSRNOG00000036339	5	3	0	0	0	0
ENSRNOG00000059382	716	2790	6567	7669	2535	5067
ENSRNOG00000051758	124	569	1820	1904	1001	1494
ENSRNOG00000055437	1	1	3	3	0	3
ENSRNOG00000058444	632	1908	1956	7826	6817	6246
ENSRNOG00000060492	1010	2606	6056	14407	7354	10770
ENSRNOG00000051861	1	9	13	29	14	8
ENSRNOG00000053845	639	1900	5777	5131	2563	3800
ENSRNOG00000054296	612	1720	2857	6322	3512	4259
ENSRNOG00000058437	450	1575	3960	8476	4656	6715
ENSRNOG00000061698	2	15	10	16	18	15
ENSRNOG00000053155	397	1767	4784	5978	2630	5773
ENSRNOG00000054539	349	1332	5195	4468	1602	3390
ENSRNOG00000060355	2466	8294	16084	17872	10800	16146
ENSRNOG00000059748	476	1750	2675	13141	3738	7971
ENSRNOG00000054924	4	6	12	29	11	9
ENSRNOG00000056375	4	0	4	4	8	2
ENSRNOG00000057690	809	3218	7798	6726	5543	7311
ENSRNOG00000060769	1134	3194	4590	5002	5295	5263
ENSRNOG00000054292	5	1	6	3	0	0
ENSRNOG00000056281	69	428	1361	937	292	1123
ENSRNOG00000052594	646	2372	5611	7245	4771	6603
ENSRNOG00000054966	4	7	20	11	4	4
ENSRNOG00000054976	0	0	0	0	0	0
ENSRNOG00000059328	0	0	0	0	0	0
ENSRNOG00000053920	1	1	1	1	0	0
ENSRNOG00000052378	1	0	0	0	0	0
ENSRNOG00000053635	283	307	225	395	837	1257
ENSRNOG00000059108	0	0	0	0	0	0
ENSRNOG00000051823	21	29	14	27	52	48
ENSRNOG00000056708	16	14	26	14	11	25
ENSRNOG00000053518	294	330	282	601	924	1144
ENSRNOG00000061748	1	0	0	0	0	0
ENSRNOG00000060574	6	5	4	2	2	2
ENSRNOG00000055000	173	272	244	340	617	656
ENSRNOG00000052959	100	175	198	243	367	391
ENSRNOG00000031902	3	3	1	2	0	0
ENSRNOG00000060749	2	0	2	1	0	0
ENSRNOG00000057180	13	7	13	7	0	2
ENSRNOG00000055917	119	200	405	333	297	408
ENSRNOG00000057176	2	1	0	0	0	0
ENSRNOG00000054070	0	0	1	0	0	0
ENSRNOG00000061218	1	0	0	0	0	0
ENSRNOG00000059342	1	0	1	0	0	0
ENSRNOG00000060002	8	4	7	2	0	0
ENSRNOG00000052917	1	2	0	0	0	0
ENSRNOG00000054964	309	349	144	383	426	503
ENSRNOG00000053933	0	0	0	0	0	0
ENSRNOG00000057759	3	1	1	4	4	4
ENSRNOG00000059705	400	524	442	1077	1394	1791
ENSRNOG00000051427	5	5	23	7	1	8
ENSRNOG00000059698	25	58	26	88	152	107
ENSRNOG00000053140	1	5	1	9	4	9
ENSRNOG00000054957	393	700	440	510	1477	1163
ENSRNOG00000058285	9	4	16	13	7	16
ENSRNOG00000060141	150	211	322	414	417	544
ENSRNOG00000053175	1	0	0	0	2	0
ENSRNOG00000050687	1	0	0	1	0	0
ENSRNOG00000052429	131	168	170	169	228	184
ENSRNOG00000061816	0	0	0	0	0	0
ENSRNOG00000059510	29	36	25	122	98	114
ENSRNOG00000059941	17	12	3	7	1	0
ENSRNOG00000055197	48	62	13	76	99	40
ENSRNOG00000052387	1	0	0	0	0	0
ENSRNOG00000012490	16	10	11	47	22	47
ENSRNOG00000053697	4	2	1	2	3	2
ENSRNOG00000050847	15	3	5	1	0	0
ENSRNOG00000051833	0	1	2	0	0	0
ENSRNOG00000053712	71	77	94	43	125	114
ENSRNOG00000012940	823	1074	620	1003	2254	1930
ENSRNOG00000057076	0	1	0	1	0	0
ENSRNOG00000013237	11	0	5	3	0	0
ENSRNOG00000030925	0	0	0	0	0	0
ENSRNOG00000013438	210	205	102	301	508	514
ENSRNOG00000013454	276	323	176	595	528	808
ENSRNOG00000013620	619	1008	1081	1755	2224	2648
ENSRNOG00000013806	64	117	114	236	290	304
ENSRNOG00000058346	3	0	0	0	0	0
ENSRNOG00000053573	5	2	0	1	0	0
ENSRNOG00000058818	0	0	0	0	0	1
ENSRNOG00000054943	2	0	0	1	0	0
ENSRNOG00000055771	0	0	0	0	0	0
ENSRNOG00000014320	505	727	312	285	680	735
ENSRNOG00000053341	12	11	4	9	27	29
ENSRNOG00000014395	132	137	131	202	267	271
ENSRNOG00000061359	9	2	2	8	2	3
ENSRNOG00000053439	16	24	19	64	58	92
ENSRNOG00000059319	78	104	79	152	242	188
ENSRNOG00000052320	1	0	0	0	0	0
ENSRNOG00000015523	185	211	99	384	590	516
ENSRNOG00000049920	1162	1483	1053	2228	3995	3100
ENSRNOG00000015989	123	200	89	660	649	678
ENSRNOG00000016046	24	6	15	5	0	0
ENSRNOG00000021292	12	30	19	39	51	49
ENSRNOG00000016391	28	45	56	23	82	125
ENSRNOG00000050622	0	0	0	0	0	0
ENSRNOG00000049751	1	0	0	2	0	0
ENSRNOG00000048387	0	0	0	0	0	0
ENSRNOG00000016767	373	503	269	661	935	1166
ENSRNOG00000029667	252	360	368	478	733	848
ENSRNOG00000016855	224	333	333	481	598	708
ENSRNOG00000018471	82	100	79	609	414	331
ENSRNOG00000056249	8	8	8	13	10	17
ENSRNOG00000017466	1422	1825	1171	1909	4105	4764
ENSRNOG00000017791	345	359	224	595	848	1155
ENSRNOG00000058764	0	0	0	0	0	0
ENSRNOG00000017863	362	522	359	490	684	1176
ENSRNOG00000048452	0	0	0	0	0	0
ENSRNOG00000059796	6	1	5	1	0	1
ENSRNOG00000028329	26	35	71	77	51	131
ENSRNOG00000018110	542	1013	1560	1502	1198	1630
ENSRNOG00000057788	1	0	0	2	2	5
ENSRNOG00000027938	121	130	109	131	137	218
ENSRNOG00000058667	0	0	2	0	0	0
ENSRNOG00000016578	86	123	165	255	199	338
ENSRNOG00000016378	246	255	217	259	332	382
ENSRNOG00000016295	6	1	2	2	1	2
ENSRNOG00000052633	2	1	0	0	0	0
ENSRNOG00000054941	2	2	0	0	0	0
ENSRNOG00000052792	1	1	1	2	1	1
ENSRNOG00000016066	181	143	283	267	209	426
ENSRNOG00000042120	1	2	4	6	4	4
ENSRNOG00000015292	358	440	264	696	1216	1305
ENSRNOG00000014900	538	363	119	406	621	498
ENSRNOG00000014834	180	332	519	747	500	995
ENSRNOG00000041870	5	6	71	6	12	15
ENSRNOG00000060370	1	1	0	0	0	1
ENSRNOG00000050332	0	1	0	1	2	1
ENSRNOG00000048661	1	0	0	0	0	0
ENSRNOG00000046404	11	1	5	3	0	0
ENSRNOG00000056440	13	3	7	2	0	0
ENSRNOG00000046403	3	0	1	0	0	0
ENSRNOG00000045919	0	0	2	1	0	0
ENSRNOG00000057590	12	4	4	4	0	0
ENSRNOG00000060132	0	1	3	1	0	0
ENSRNOG00000054189	6	3	9	3	0	0
ENSRNOG00000016690	269	371	142	642	931	1093
ENSRNOG00000016834	211	319	411	477	518	684
ENSRNOG00000030775	5	0	4	2	0	0
ENSRNOG00000058305	1	2	2	1	0	0
ENSRNOG00000041347	0	1	0	1	0	0
ENSRNOG00000042036	2	0	3	0	0	0
ENSRNOG00000053465	0	0	0	1	0	0
ENSRNOG00000026376	1	0	1	3	0	1
ENSRNOG00000045630	1	1	1	0	0	0
ENSRNOG00000018972	519	837	605	675	1599	1371
ENSRNOG00000018760	91	185	158	171	379	343
ENSRNOG00000018905	13	3	5	5	1	0
ENSRNOG00000058514	1	1	1	0	0	0
ENSRNOG00000051618	0	0	0	0	0	0
ENSRNOG00000018938	10	10	33	15	25	33
ENSRNOG00000058961	0	0	0	0	0	1
ENSRNOG00000018698	340	533	250	1585	1579	2380
ENSRNOG00000061305	1	0	0	0	0	0
ENSRNOG00000018685	0	0	2	0	0	0
ENSRNOG00000022595	1	0	1	0	0	0
ENSRNOG00000044494	4	5	1	1	0	0
ENSRNOG00000061031	0	0	0	0	0	0
ENSRNOG00000018407	1	4	4	0	1	2
ENSRNOG00000018123	235	361	429	989	511	961
ENSRNOG00000051803	1	1	0	0	0	0
ENSRNOG00000057362	5	0	1	0	0	0
ENSRNOG00000058781	0	0	0	0	0	0
ENSRNOG00000053057	0	0	0	0	1	0
ENSRNOG00000059244	0	0	0	0	0	0
ENSRNOG00000054750	0	0	0	0	0	0
ENSRNOG00000016217	121	239	241	222	257	362
ENSRNOG00000061309	12	17	41	10	11	18
ENSRNOG00000015888	305	586	825	972	679	1263
ENSRNOG00000015288	180	180	285	240	354	437
ENSRNOG00000014670	419	616	738	1240	1160	1928
ENSRNOG00000049410	9	6	10	18	1	11
ENSRNOG00000027506	10	1	0	2	0	0
ENSRNOG00000051584	2	0	0	0	0	0
ENSRNOG00000017060	68	37	39	22	3	6
ENSRNOG00000057298	4	0	0	2	0	0
ENSRNOG00000017593	172	280	427	356	326	619
ENSRNOG00000021584	10	15	10	19	14	34
ENSRNOG00000017833	131	67	216	15	192	78
ENSRNOG00000047594	5	6	15	10	21	32
ENSRNOG00000018046	156	196	117	330	612	507
ENSRNOG00000018113	23	71	80	50	62	81
ENSRNOG00000038520	0	0	0	0	0	0
ENSRNOG00000056515	0	0	0	0	0	0
ENSRNOG00000055638	0	0	0	0	0	0
ENSRNOG00000016885	337	479	750	408	570	631
ENSRNOG00000053558	0	0	0	0	0	0
ENSRNOG00000049178	13	7	7	4	0	1
ENSRNOG00000016511	200	326	312	572	490	794
ENSRNOG00000017163	167	297	286	370	349	484
ENSRNOG00000054822	2	0	0	2	0	0
ENSRNOG00000017165	45	64	71	129	178	177
ENSRNOG00000029844	12	2	3	2	1	0
ENSRNOG00000038331	1	2	5	2	0	0
ENSRNOG00000038361	6	1	2	0	0	0
ENSRNOG00000050243	3	1	1	3	0	0
ENSRNOG00000050653	7	1	2	1	0	0
ENSRNOG00000050040	4	1	6	1	3	6
ENSRNOG00000038319	19	23	23	77	50	53
ENSRNOG00000033010	4	3	5	1	1	2
ENSRNOG00000017531	9	0	2	1	1	1
ENSRNOG00000017672	198	273	288	546	622	777
ENSRNOG00000021735	10	12	6	8	26	23
ENSRNOG00000017759	3	2	2	3	0	0
ENSRNOG00000028750	6	2	2	2	0	0
ENSRNOG00000017765	623	972	1140	1604	1216	2359
ENSRNOG00000028576	6	2	5	2	1	1
ENSRNOG00000031955	5	10	41	15	4	31
ENSRNOG00000017967	39	47	143	79	56	99
ENSRNOG00000018011	381	517	313	743	1112	1603
ENSRNOG00000018091	3342	4117	2248	5254	8621	7748
ENSRNOG00000028168	19	42	61	36	33	36
ENSRNOG00000018549	586	880	840	1270	1616	1684
ENSRNOG00000018706	16	23	26	31	31	19
ENSRNOG00000047647	33	34	17	18	27	8
ENSRNOG00000018767	248	514	676	1116	938	1233
ENSRNOG00000061735	0	0	0	0	1	0
ENSRNOG00000058811	11	12	4	7	4	4
ENSRNOG00000018911	478	502	384	617	437	484
ENSRNOG00000019057	68	194	183	628	545	496
ENSRNOG00000055963	2	1	1	2	0	1
ENSRNOG00000051428	0	0	0	0	0	0
ENSRNOG00000051853	1	1	1	2	0	0
ENSRNOG00000051695	0	0	0	1	0	0
ENSRNOG00000029235	19	28	29	30	27	35
ENSRNOG00000041302	0	0	0	0	0	0
ENSRNOG00000045701	0	0	2	1	1	0
ENSRNOG00000046919	0	0	0	0	0	1
ENSRNOG00000056771	0	0	0	0	1	1
ENSRNOG00000040462	0	0	0	1	0	1
ENSRNOG00000048030	1	0	0	0	1	2
ENSRNOG00000059700	2	0	0	0	0	0
ENSRNOG00000041258	3	2	13	3	5	4
ENSRNOG00000047238	0	3	1	4	7	4
ENSRNOG00000041297	2	1	6	2	1	3
ENSRNOG00000048189	7	6	3	42	34	20
ENSRNOG00000047277	2	5	3	3	3	7
ENSRNOG00000049616	2	1	1	4	1	0
ENSRNOG00000049704	0	0	0	0	0	0
ENSRNOG00000047538	1	0	2	0	0	0
ENSRNOG00000050906	0	0	0	0	0	0
ENSRNOG00000047666	0	0	0	0	0	0
ENSRNOG00000050787	0	0	0	0	0	0
ENSRNOG00000050541	0	0	0	0	0	0
ENSRNOG00000048379	0	0	0	0	0	0
ENSRNOG00000047381	0	0	0	0	0	0
ENSRNOG00000046067	0	0	0	0	0	0
ENSRNOG00000047270	0	0	0	0	0	0
ENSRNOG00000047659	0	0	0	0	0	0
ENSRNOG00000046902	0	0	0	0	0	0
ENSRNOG00000050083	0	0	0	0	0	0
ENSRNOG00000050225	0	0	0	0	0	0
ENSRNOG00000049614	13	17	32	18	25	51
ENSRNOG00000047676	1	4	0	4	5	7
ENSRNOG00000047208	0	0	1	0	0	2
ENSRNOG00000046695	0	0	0	0	0	0
ENSRNOG00000050643	0	0	0	0	0	0
ENSRNOG00000047407	0	0	0	0	0	0
ENSRNOG00000048419	0	0	0	0	0	0
ENSRNOG00000048646	0	0	0	0	0	0
ENSRNOG00000047638	0	0	0	0	0	0
ENSRNOG00000049969	0	0	0	0	0	0
ENSRNOG00000045533	0	0	0	0	0	0
ENSRNOG00000050084	0	0	0	0	0	0
ENSRNOG00000047051	0	0	0	0	0	0
ENSRNOG00000047791	0	0	1	0	0	0
ENSRNOG00000046310	0	0	0	0	0	0
ENSRNOG00000045572	0	0	0	0	0	0
ENSRNOG00000048306	0	0	0	0	0	0
ENSRNOG00000051375	1	0	0	0	0	0
ENSRNOG00000001066	10	1	4	2	0	2
ENSRNOG00000026690	79	159	117	257	251	356
ENSRNOG00000019223	801	1247	1104	2281	3165	2853
ENSRNOG00000059477	0	3	3	2	1	0
ENSRNOG00000019336	24	11	23	11	6	8
ENSRNOG00000058351	19	5	2	1	0	0
ENSRNOG00000054192	4	1	1	0	0	0
ENSRNOG00000052052	3	0	2	0	0	1
ENSRNOG00000060508	4	1	1	7	6	2
ENSRNOG00000059156	0	0	0	0	0	0
ENSRNOG00000047547	0	0	0	0	0	0
ENSRNOG00000060251	0	0	0	0	0	0
ENSRNOG00000051793	0	0	0	0	0	0
ENSRNOG00000058199	0	0	0	1	0	0
ENSRNOG00000059907	0	0	0	0	0	0
ENSRNOG00000052494	0	2	1	1	0	0
ENSRNOG00000048518	6	1	6	3	1	1
ENSRNOG00000055896	1	0	0	0	0	0
ENSRNOG00000053515	2	0	1	0	1	1
ENSRNOG00000058428	1	0	0	3	0	0
ENSRNOG00000023661	125	298	501	544	461	793
ENSRNOG00000017644	198	326	507	899	585	1139
ENSRNOG00000054187	0	0	0	0	0	0
ENSRNOG00000048114	6	7	17	10	4	8
ENSRNOG00000045553	13	22	72	48	18	55
ENSRNOG00000023593	1026	1472	1162	2034	2625	3653
ENSRNOG00000062038	3	5	12	7	7	9
ENSRNOG00000059795	5	1	0	0	0	0
ENSRNOG00000023587	9	15	11	24	16	29
ENSRNOG00000062048	0	0	0	0	0	0
ENSRNOG00000023278	35	43	37	57	62	101
ENSRNOG00000062021	4	3	2	3	6	7
ENSRNOG00000017741	143	216	200	320	448	448
ENSRNOG00000017770	315	508	428	858	1062	1046
ENSRNOG00000017882	105	167	174	269	238	363
ENSRNOG00000017933	11	17	47	26	16	23
ENSRNOG00000055867	3	0	2	0	0	1
ENSRNOG00000017941	501	747	1023	1527	1488	2119
ENSRNOG00000017981	106	291	548	510	457	657
ENSRNOG00000017987	20	45	42	13	53	112
ENSRNOG00000018044	152	249	334	490	378	673
ENSRNOG00000018125	272	386	603	644	747	928
ENSRNOG00000022712	8	3	3	2	4	5
ENSRNOG00000051034	0	1	1	0	0	0
ENSRNOG00000018396	297	444	602	814	825	1174
ENSRNOG00000018500	96	132	202	263	125	263
ENSRNOG00000043745	1	0	0	0	0	0
ENSRNOG00000014886	497	1016	1284	2168	2158	2864
ENSRNOG00000026493	12	8	18	9	10	16
ENSRNOG00000015212	225	431	538	573	893	927
ENSRNOG00000015196	13	23	52	23	29	40
ENSRNOG00000015585	70	128	165	329	320	402
ENSRNOG00000015980	108	203	250	333	278	418
ENSRNOG00000038047	8	19	56	7	11	18
ENSRNOG00000016283	14	6	4	7	1	0
ENSRNOG00000055679	1	0	0	0	0	0
ENSRNOG00000038045	27	25	9	143	53	56
ENSRNOG00000016403	13	20	17	23	20	28
ENSRNOG00000016480	3	2	1	1	1	2
ENSRNOG00000057958	20	16	29	27	3	4
ENSRNOG00000038025	53	82	63	74	124	125
ENSRNOG00000026248	75	101	95	164	148	188
ENSRNOG00000060556	1	0	1	0	0	1
ENSRNOG00000016534	42	64	135	162	58	124
ENSRNOG00000056755	50	65	141	56	85	81
ENSRNOG00000061693	0	1	2	4	4	5
ENSRNOG00000016538	86	137	104	132	241	261
ENSRNOG00000048514	0	0	0	1	0	0
ENSRNOG00000016955	159	241	212	426	459	546
ENSRNOG00000051589	0	0	0	0	0	0
ENSRNOG00000060417	1	0	3	0	0	0
ENSRNOG00000061219	0	0	0	0	0	0
ENSRNOG00000053497	0	0	3	0	0	0
ENSRNOG00000017328	124	137	104	185	299	307
ENSRNOG00000017459	4	3	5	10	10	5
ENSRNOG00000017595	264	494	295	685	783	977
ENSRNOG00000061653	0	0	0	0	0	0
ENSRNOG00000029047	38	21	28	26	19	27
ENSRNOG00000026132	73	87	143	116	175	228
ENSRNOG00000018087	5866	7106	7278	9546	9933	11970
ENSRNOG00000041549	2	1	0	0	0	0
ENSRNOG00000051684	22	19	10	27	27	39
ENSRNOG00000043192	21	25	4	82	124	100
ENSRNOG00000060817	200	333	363	441	524	792
ENSRNOG00000037982	7	8	9	9	16	10
ENSRNOG00000018251	2305	2928	1217	3410	3713	3920
ENSRNOG00000041319	0	2	0	2	7	2
ENSRNOG00000056948	1	0	0	0	0	0
ENSRNOG00000025639	3	4	1	1	0	0
ENSRNOG00000031519	1	1	3	0	0	0
ENSRNOG00000018378	15	10	17	8	14	22
ENSRNOG00000054642	1	1	1	1	0	0
ENSRNOG00000018520	65	90	136	102	147	198
ENSRNOG00000018714	527	576	294	412	832	814
ENSRNOG00000054110	1	2	1	0	0	0
ENSRNOG00000052916	16	3	5	4	1	0
ENSRNOG00000059985	0	0	0	0	0	0
ENSRNOG00000059150	1	0	0	0	0	0
ENSRNOG00000000142	439	716	619	722	773	1265
ENSRNOG00000049452	65	64	92	105	111	225
ENSRNOG00000030638	3	0	0	4	0	0
ENSRNOG00000056802	5	1	1	2	4	6
ENSRNOG00000045917	2	0	2	0	0	3
ENSRNOG00000033330	4	4	9	8	7	15
ENSRNOG00000022249	244	429	520	873	626	972
ENSRNOG00000000150	230	386	579	741	767	1008
ENSRNOG00000059052	5	1	1	1	0	0
ENSRNOG00000047221	0	0	0	0	0	0
ENSRNOG00000058867	2	1	0	0	0	0
ENSRNOG00000016383	422	545	556	983	1243	1272
ENSRNOG00000016585	111	126	142	286	330	424
ENSRNOG00000022021	7	4	5	2	1	1
ENSRNOG00000060274	0	0	1	0	1	0
ENSRNOG00000016670	427	801	725	2372	1181	2068
ENSRNOG00000056540	2	0	6	1	0	1
ENSRNOG00000016716	15	12	7	27	30	22
ENSRNOG00000016710	4	3	0	2	0	0
ENSRNOG00000016873	27	17	65	23	16	30
ENSRNOG00000016902	0	0	2	0	0	0
ENSRNOG00000055730	4	1	3	0	0	1
ENSRNOG00000021898	6	1	4	0	4	2
ENSRNOG00000016950	13	23	31	48	34	50
ENSRNOG00000054565	2	3	7	6	0	7
ENSRNOG00000056309	2	1	3	0	0	0
ENSRNOG00000061547	0	0	0	0	1	0
ENSRNOG00000061514	12	31	9	174	95	153
ENSRNOG00000061071	3	1	2	2	0	1
ENSRNOG00000040024	28	28	18	51	125	146
ENSRNOG00000055242	2	1	2	4	0	0
ENSRNOG00000048958	3	0	1	1	1	3
ENSRNOG00000052457	0	0	0	0	1	0
ENSRNOG00000008666	179	149	220	263	261	414
ENSRNOG00000008659	220	358	477	895	518	892
ENSRNOG00000060526	2	0	0	0	0	0
ENSRNOG00000024874	76	87	61	100	127	167
ENSRNOG00000059656	5	1	4	0	0	1
ENSRNOG00000018631	11	11	6	5	17	10
ENSRNOG00000055733	1	0	0	0	1	0
ENSRNOG00000033076	62	73	106	91	103	139
ENSRNOG00000005017	2	0	5	6	2	0
ENSRNOG00000024832	11	3	2	5	0	0
ENSRNOG00000059499	1	0	0	0	0	0
ENSRNOG00000018478	18	4	5	5	0	0
ENSRNOG00000009861	1	0	2	1	0	0
ENSRNOG00000018200	12	2	6	8	0	0
ENSRNOG00000028913	15	4	7	4	0	0
ENSRNOG00000051469	2	2	3	1	0	0
ENSRNOG00000061654	1	0	0	0	0	0
ENSRNOG00000016992	0	0	0	0	0	0
ENSRNOG00000017100	0	0	0	0	0	0
ENSRNOG00000054474	192	301	194	532	963	957
ENSRNOG00000054681	0	0	0	0	0	0
ENSRNOG00000055012	1	2	1	6	0	0
ENSRNOG00000046845	4	1	2	1	2	2
ENSRNOG00000017642	136	210	232	246	231	414
ENSRNOG00000031325	712	1128	892	1867	2088	2541
ENSRNOG00000048849	51	88	93	159	182	225
ENSRNOG00000051540	2	4	0	7	1	6
ENSRNOG00000017803	314	525	701	782	751	942
ENSRNOG00000046647	0	0	0	0	0	0
ENSRNOG00000047080	10	5	4	2	1	0
ENSRNOG00000058094	3749	6834	4420	6690	11260	13535
ENSRNOG00000002461	1300	2206	1499	1600	2078	2806
ENSRNOG00000057608	0	0	1	0	0	0
ENSRNOG00000002480	231	237	356	292	234	375
ENSRNOG00000002609	112	260	239	256	327	433
ENSRNOG00000053752	2	1	2	0	3	1
ENSRNOG00000002624	11	17	10	12	9	23
ENSRNOG00000046132	11	2	7	5	2	3
ENSRNOG00000049069	1	0	2	1	0	0
ENSRNOG00000046720	0	0	0	0	0	0
ENSRNOG00000051437	0	0	0	0	0	0
ENSRNOG00000059374	33	31	11	52	69	90
ENSRNOG00000050746	16	16	27	24	20	32
ENSRNOG00000061982	36	19	16	50	30	29
ENSRNOG00000060607	7	4	9	6	8	11
ENSRNOG00000051956	0	0	0	0	0	0
ENSRNOG00000010008	121	230	339	325	307	457
ENSRNOG00000010189	6381	8040	3235	23002	21247	18236
ENSRNOG00000011119	29	32	26	82	66	73
ENSRNOG00000055392	7	2	5	2	0	0
ENSRNOG00000010488	288	320	539	658	354	484
ENSRNOG00000046554	0	1	4	0	0	0
ENSRNOG00000052713	0	0	0	0	0	0
ENSRNOG00000010558	22	50	77	175	75	108
ENSRNOG00000040205	255	380	406	513	560	572
ENSRNOG00000056629	0	10	3	10	20	7
ENSRNOG00000011307	515	1055	982	1850	1750	2313
ENSRNOG00000060263	1	1	0	0	0	0
